TIMESTAMP,G_1,TS_1,TS_2,TS_3
2021-10-31,-3.8869474553618955,10.79359962629416,10.891926669070656,12.547268623677002
2021-11-30,-2.939716537801444,7.885095418267148,7.970679779422382,10.020403011191336
2021-12-31,-6.214116349013833,5.190057995071187,5.530606216569492,8.239489172925424
2022-01-31,-1.2905307977390719,4.660654182851379,4.82000433725622,6.679571763281776
2022-02-28,-1.8117433369680058,5.892121428869048,6.0292469453125,7.113565919866072
2022-03-31,2.688722162595363,8.213653259677418,8.133341722379031,7.794212940591398
2022-04-30,2.343728100146528,10.160064857291665,10.102795698263888,9.430272175347222
2022-05-31,5.808169184881318,13.40896748622312,13.154489032930107,11.262963758400538
2022-06-30,6.9660748228840275,17.531814966666666,17.13894256736111,14.155284001388887
2022-07-31,5.909015105696237,19.378770372983873,18.910836055107527,16.064257220094085
